date,sentiment_proxy,sentiment_zscore,momentum_5d,momentum_20d,volume_ratio
2006-03-29,0.02872508904695623,0.4947182153717556,0.01678369808851987,0.008970902999490438,1.7114874740629615
2006-03-30,0.008565194855875584,0.015951559642258473,0.006884406979562718,0.016893971011462616,1.2441441770224377
2006-03-31,0.02223292067876768,0.3344785037455176,0.017712191692425105,0.019161623704473607,1.2552326140573522
2006-04-03,0.041233188750792904,0.7766561677578633,0.027121653985053507,0.03903768562196952,1.5203050954604809
2006-04-04,0.05196092570636195,1.0221230454614125,0.031411699422151496,0.07135385960607199,1.654190211361795
2006-04-05,0.05430623583842869,1.0692729228324913,0.032322835030212604,0.08670121077617643,1.6801198220288502
2006-04-06,0.07722558296749221,1.5965771884215245,0.04436083531104362,0.09455303315409147,1.74085051433346
2006-04-07,0.05842096442991519,1.1435706741797949,0.039119038745063284,0.08994449268626103,1.4934151324791374
2006-04-10,0.049610035092334935,0.9291682298834948,0.035310982388053525,0.09245039789347309,1.4049463293640647
2006-04-11,0.045667838157921435,0.8302375669380091,0.030829161318828513,0.09884004380894529,1.4813195106293855
2006-04-12,0.0190093151799621,0.20102235254462833,0.015549123300182877,0.0827952244482264,1.2225329243957135
2006-04-13,-0.010690341743455211,-0.4986627722823706,-0.008142969602770722,0.06337744459582628,1.312830854706583
2006-04-14,0.01820827832711985,0.17817069877957598,0.014495053505634847,0.08944446180942167,1.2561718602860978
2006-04-17,0.008131743845742036,-0.05754872448244393,0.0063101393230448055,0.08131171631623246,1.2886789703746604
2006-04-18,0.008645025872822228,-0.04601118512697245,0.007588667016434347,0.08443333092972338,1.1392021621320563
2006-04-19,0.02271311512980582,0.28341662867994144,0.019291554890306317,0.08394721130922167,1.1773605216870715
2006-04-20,0.04621285229435821,0.8382596050288277,0.03662236932056773,0.07972464200840335,1.2618750002175394
2006-04-21,0.03555966746911332,0.5952632041381666,0.02708606694035931,0.09841235088348255,1.3128398282191354
2006-04-24,0.02300304015535278,0.2988353275268474,0.01627328163438513,0.08501605733053696,1.4135464912465967
2006-04-25,0.011003611729425813,0.017852813037970813,0.00949400688254265,0.079323534639957,1.1590060830542463
2006-04-26,0.019040048175977514,0.2091681209987285,0.015422990243993961,0.08258650346469576,1.2345237774751308
2006-04-27,0.017133773664426123,0.16620365559694072,0.018417900013066535,0.09125813504190716,0.9302783516182958
2006-04-28,0.02331710783383393,0.31135090140919425,0.020174995123512285,0.10087515431456973,1.1557429229145029
2006-05-08,0.08087377025350181,1.6633104455998742,0.06511762484922223,0.12301202819470569,1.2419643750944913
2006-05-09,0.1392319772633736,2.97990677036974,0.09300965860789723,0.14092149382570274,1.4969625665473816
2006-05-10,0.1334154972072224,2.788186072248282,0.09237121010425708,0.14263487853874024,1.4443406885829433
2006-05-11,0.12930297362088866,2.648063755798169,0.08415882736260294,0.13105612709346648,1.5364160560814337
2006-05-12,0.13723678633039724,2.7759824188142153,0.10222054381384205,0.1639766593833485,1.3425558230283403
2006-05-15,0.18138931075514858,3.652090066674857,0.10602204283060568,0.19372308863725785,1.7108641364792343
2006-05-16,0.1115112383249871,2.1000262615481353,0.06325063112108775,0.17334296362796198,1.763005939205708
2006-05-17,0.07286717980767678,1.2515886074381288,0.055110243422878624,0.182195998661436,1.3222075476702846
2006-05-18,0.06604911318274237,1.0951410259055283,0.06048272849137459,0.1996818251876118,1.0920326319630502
2006-05-19,0.07324786078191424,1.2409288685998259,0.053851351972033945,0.2033329578497476,1.3601861067472043
2006-05-22,0.0211968310672353,0.11573541850813464,0.016275188722455147,0.2036881380366682,1.3024015529841249
